review_id,hotel_id,review_usercity,review_date,name,review
227836213,VCBCX1,Unknown,2014-09-08,Vancouver X Inn,"Close to all trains, buses and a very large shopping center. The staff are very good and the rooms are quiet and clean. Only $40 taxi from the airport. The bar and restaurant staff look after you very well. I will be back."
306460374,VCBCX1,Unknown,2015-09-02,Vancouver X Inn,"The room was very comfortable. Great location close to the Skytrain, shopping and many restaurants. Their Sunday Brunch had an amazing selection with crab, claims and prawns. The staff was courteous and very professional."
198761928,VCBCX1,Unknown,2014-03-23,Vancouver X Inn,This hotel never disappoints.  The location is great really close to Skytrain and a large shopping mall. The staff is wonderful.  Super friendly and helpful. The rooms are spacious and the beds are extremely comfortable.
465640615,VCBCX1,Unknown,2017-03-08,Vancouver X Inn,"This hotel is always a pleasure. Check in fast and easy. Friendly staff.   The odd time the room has minor issues, more things I am sure have never been reported to maintenance. Reasonable close to the shopping center."
606875294,VCBCX1,Unknown,2018-08-15,Vancouver X Inn,Receptionist are not paying attention and everything went wrong! I called i email i never got any response. Do try to find a better place to stay if you have a plan to visit vancouverDo not stay in this property
464818172,VCBCX1,Unknown,2017-03-05,Vancouver X Inn,I'm a local but have been at many conventions here and have stayed on other occasions. Service is first class and staff have a can do attitude- highly recommended for large groups or just on your own or couples
576531930,VCBCX1,Unknown,2018-04-29,Vancouver X Inn,"right next door to Metrotown mall - very hardworking staff who make you feel welcome. good cappuccino! reasonable breakfast. good quality fish on menu. fast, reliable internet. only 30 minutes from the airport"
161292423,VCBCX1,Unknown,2013-05-15,Vancouver X Inn,"extremely substandard beds and pillows, super  stinky lobby no free wi fi expensive for everything at hotel........................... I would never stay here again the location was very close to the mall"
354482480,VCBCX1,Unknown,2016-03-10,Vancouver X Inn,Very nice overall but not the greatest location.  We would recommend to others that need to be in that general area but would probably not stay here again unless we needed to be in that particular place.
532894759,VCBCX1,Unknown,2017-10-14,Vancouver X Inn,XT Diamond Member here. To travellers reading this: the only reason why I would write that in the first line is because these reviews wouldn&#39;t be read by the hotel otherwise.
358768008,VCBCX1,ABBOTSFORD B.C. CANADA,2016-03-26,Vancouver X Inn,"This location is great for shopping and is only a few minute walk from the sky train station. The staff are friendly and the rooms are clean. The hotel is set up weird and it hard to find the small outdoor pool. There is a great Asian style mall/food court attached to the hotel and all though this is convenient, it also brings the smell into the whole hotel.  Better prices that downtown Vancouver and a 15-20 min sky train ride that cost about $3 will get you into the heart of downtown. "
181438500,VCBCX1,"Abbotsford, Canada",2013-10-17,Vancouver X Inn,"Hotel was good and a hop away from shopping the Metro mall but room service is not 24 hrs. When I am out and about it would be nice to have a list of pizza or pasta places that deliver to the hotel especially if I drove by one on the way down. I guess I shouldn't assume that the hotel would know better than what I have saw. Next time I'll do more research as who offers those midnight snack. Could of been worse I'm sure I saved a few midnight calories, lol."
184982516,VCBCX1,"Adelaide, Australia",2013-11-17,Vancouver X Inn,Just completed 3 night stay.  Great accommodation very close to Skytrain and the access to downtown that it provides.  Great service in the Restaurant and Bar.  Special mention to Jonathan made the last night very entertaining.  Retail mall just across the street make it a great location.
447982843,VCBCX1,"Aiea, Hawaii",2016-12-30,Vancouver X Inn,"Although it was only for one night, our stay was a pleasant one. Wish I stayed longer as I heard there was a casino just minutes away and a huge mall which we did go to. Plus there was a Chinese shopping mall next door. Walked through it and wish I walked around more but time was limited."
347043822,VCBCX1,"Airdrie, Alberta, Canada",2016-02-11,Vancouver X Inn,Very close to skytrain Doesn't include a bottle of water Bathroom doors open outwards like a closet Higher up is better to not hear the skytrain Use the XTHonors phone app (makes it easier) Internet is only 1MB throughput unless you pay for premium Shopping mall is very close by (for anything forgotten at home) Starbucks is 1 block away.
345710266,VCBCX1,"Airdrie, Canada",2016-02-07,Vancouver X Inn,I have stayed at the XT Vancouver Metrotown several times over the past 10 years for both business and pleasure.    My wife and I stayed again this past weekend and it was just as good as always.   I've stayed in hotels in many spots around the world and have found no better staff than at the XT Vancouver Metrotown.  Everyone is friendly and very attentive.  They make eye contact and make you feel welcome.  We had a one bedroom suite that was excellent.  The breakfast buffet was excellent and reasonably priced.  This is a great hotel on all fronts.
275662764,VCBCX1,"Airdrie, Canada",2015-05-29,Vancouver X Inn,This hotel is a great choice for anyone wanting easy access to downtown Vancouver but without downtown prices.  It's a easy drive or cab in to downtown Vancouver or Skytrain transit is a block away.   The hotel was clean and quiet --it's also across the street from Metrotown Shopping Mall (including grocery stores) for ease of picking up anything you might need while travelling.
251695863,VCBCX1,"Aix-les-Bains, France",2015-01-29,Vancouver X Inn,"The room is clean, quite large and the personnel is always at your disposal, particularly at reception area. The restaurant is not a great quality, the service is long and not at level of the brand, the dishes that I tried was not particular taste nor really inviting while the wine was nice. If you wish to eat better than go downtown it is to be preferred."
459902565,VCBCX1,"ajax, Canada",2017-02-14,Vancouver X Inn,"Very happy with staff and overall quality of the stay.  Very clean and great location for travelling through out the city.  Shuttle service and ( Joe) makes it easy for travellers who are unfamiliar with the area.   The lounge is a great place to relax after a work day or a great place for a social gathering.  Would definitely recommend this  hotel to family, singles and all business travellers.   The Sky train and Metro Mall are all   within walking distance so there is always something to do."
